lsoa,imd_score
E01015871,19.087
E01015872,18.642
E01015873,20.579
E01015874,20.791
E01015875,49.398
E01015876,11.26
E01015877,32.987
E01015878,15.547
E01015879,38.545
E01015880,51.869
E01015881,15.992
E01015882,35.777
E01015883,4.905
E01015884,26.279
E01015885,3.581
E01015886,69.034
E01015887,47.199
E01015888,18.915
E01015889,5.742
E01015890,5.912
E01015891,25.531
E01015892,7.848
E01015893,4.378
E01015894,6.636
E01015896,43.919
E01015897,51.441
E01015898,36.523
E01015899,35.214
E01015900,31.084
E01015901,28.234
E01015902,31.414
E01015903,21.235
E01015904,17.878
E01015905,19.904
E01015906,29.46
E01015907,29.226
E01015908,2.292
E01015909,4.758
E01015910,3.582
E01015911,3.149
E01015912,3.32
E01015913,10.866
E01015914,2.296
E01015915,10.253
E01015916,62.019
E01015917,53.428
E01015918,19.937
E01015919,15.808
E01015920,9.095
E01015921,30.811
E01015922,30.75
E01015923,22.129
E01015924,24.276
E01015925,10.944
E01015926,20.168
E01015927,26.027
E01015928,18.567
E01015929,36.323
E01015930,17.119
E01015931,35.481
E01015932,41.237
E01015933,25.207
E01015934,34.1
E01015935,29.751
E01015936,26.079
E01015937,17.087
E01015938,46.721
E01015939,8.176
E01015941,9.773
E01015942,14.977
E01015943,14.436
E01015944,8.509
E01015945,16.072
E01015946,12.952
E01015947,32.764
E01015948,24.144
E01015949,22.596
E01015950,18.187
E01015951,23.949
E01015952,23.595
E01015953,19.385
E01015954,39.821
E01015955,10.968
E01015956,27.841
E01015957,24.543
E01015958,24.504
E01015959,22.238
E01015960,9.012
E01015961,15.936
E01015962,30.853
E01015963,36.041
E01015964,9.664
E01015965,4.902
E01015966,9.666
E01015967,13.877
E01015968,11.681
E01015969,15.657
E01015970,10.606
E01015971,27.33
E01015972,22.611
E01015974,8.451
E01015975,17.785
E01015976,36.127
E01015977,13.383
E01015978,15.373
E01015979,10.017
E01015980,11.263
E01015982,7.58
E01015983,17.154
E01015984,9.459
E01015985,14.24
E01015986,28.883
E01015987,25.378
E01015988,31.05
E01015989,21.741
E01015990,19.284
E01015991,10.928
E01015992,15.786
E01015993,20.461
E01015994,20.093
E01015995,6.543
E01015996,22.577
E01015997,9.949
E01015998,10.117
E01015999,7.683
E01016000,13.727
E01016001,9.877
E01016002,7.788
E01016003,24.073
E01016004,42.978
E01016005,30.203
E01016006,55.088
E01016007,42.83
E01016008,24.047
E01016009,35.477
E01016010,46.294
E01016011,23.518
E01016013,19.263
E01016014,33.839
E01016015,14.822
E01016016,43.088
E01016017,52.304
E01016018,39.906
E01016019,55.135
E01016020,33.112
E01016021,29.123
E01016022,32.013
E01016023,56.253
E01016024,44.407
E01016025,33.593
E01016026,9.075
E01016027,9.89
E01016028,11.285
E01016029,20.599
E01016030,34.62
E01016031,61.347
E01016032,67.526
E01016033,55.053
E01016034,21.534
E01016035,42.042
E01016037,33.051
E01016038,29.794
E01016039,33.875
E01016040,38.102
E01016041,39.384
E01016042,34.502
E01016043,24.567
E01016044,33.491
E01016045,27.669
E01016046,38.341
E01016047,32.444
E01016048,26.941
E01016049,50.878
E01016050,5.114
E01016051,5.738
E01016052,6.656
E01016053,6.405
E01016054,5.449
E01016055,22.97
E01016056,21.229
E01016057,15.06
E01016058,14.039
E01016059,32.609
E01016060,7.965
E01016061,48.191
E01016062,43.13
E01016063,59.321
E01016064,43.016
E01016065,17.349
E01016066,30.629
E01016067,29.706
E01016068,47.099
E01016069,63.145
E01016070,29.265
E01016071,32.211
E01016072,30.797
E01016073,16.307
E01016074,23.619
E01016075,19.78
E01016077,28.876
E01016078,15.987
E01016079,13.608
E01016080,16.342
E01016081,8.401
E01016082,10.166
E01016083,44.817
E01016084,29.672
E01016085,4.348
E01016086,5.812
E01016087,11.551
E01016088,17.864
E01016089,12.037
E01016090,4.02
E01016091,4.584
E01016092,7.049
E01016093,7.948
E01016094,11.551
E01016095,11.358
E01016096,10.282
E01016097,30.407
E01016098,32.915
E01016099,13.329
E01016100,23.921
E01016101,11.269
E01016102,38.338
E01016103,10.409
E01016104,9.224
E01016105,10.06
E01016106,10.431
E01016107,7.166
E01016111,69.145
E01016113,11.949
E01016114,32.846
E01016115,21.783
E01016116,22.386
E01016117,43.026
E01016118,18.259
E01016119,8.15
E01016120,26.687
E01016121,11.34
E01016122,7.17
E01016123,13.311
E01016124,9.306
E01016125,18.733
E01016126,8.053
E01016127,21.559
E01016128,18.961
E01016129,32.581
E01016130,19.198
E01016131,12.463
E01016132,6.918
E01016133,6.188
E01016134,13.84
E01016135,21.037
E01016136,33.027
E01016137,25.97
E01016138,9.079
E01016139,11.724
E01016140,37.722
E01016141,28.054
E01016142,15.806
E01016143,24.06
E01016144,11.401
E01016145,8.957
E01016147,9.661
E01016148,8.415
E01016149,24.376
E01016150,39.854
E01016151,16.407
E01016152,37.335
E01016153,53.157
E01016154,31.815
E01016155,32.5
E01016156,21.068
E01016157,17.773
E01016158,24.571
E01016159,43.413
E01016160,40.985
E01016161,50.218
E01016162,12.823
E01016163,21.232
E01016164,28.214
E01016165,15.84
E01016166,14.791
E01016167,15.346
E01016168,24.821
E01016169,8.525
E01016170,16.388
E01016171,32.371
E01016172,9.577
E01016173,31.911
E01016174,29.987
E01016175,9.832
E01016176,6.181
E01016177,26.158
E01016178,21.156
E01016179,11.879
E01016180,9.289
E01016181,5.439
E01016182,4.826
E01016183,5.411
E01016185,8.245
E01016187,3.297
E01016188,4.84
E01016190,9.551
E01016191,11.005
E01016192,12.022
E01016193,8.528
E01016194,2.288
E01016195,7.858
E01016196,3.775
E01016197,11.69
E01016198,5.151
E01016199,3.305
E01016200,5.899
E01016201,6.512
E01016202,6.363
E01016203,22.048
E01016204,13.071
E01016205,12.152
E01016206,3.889
E01016207,10.991
E01016208,3.782
E01016209,11.023
E01016210,24.945
E01016212,15.529
E01016213,9.571
E01016214,3.135
E01016215,23.091
E01016216,17.331
E01016217,13.757
E01016218,18.213
E01016219,9.191
E01016220,14.384
E01016221,13.789
E01016222,1.921
E01016223,15.222
E01016224,16.182
E01016226,14.371
E01016227,3.547
E01016228,3.95
E01016229,3.221
E01016230,3.162
E01016231,15.005
E01016232,13.494
E01016233,23.665
E01016234,6.552
E01016235,4.113
E01016236,16.814
E01016237,5.706
E01016238,8.681
E01016239,14.66
E01016240,17.012
E01016241,19.464
E01016242,22.858
E01016243,3.049
E01016245,2.048
E01016246,2.658
E01016247,4.772
E01016248,14.363
E01016250,10.459
E01016252,10.685
E01016253,4.834
E01016254,18.098
E01016255,11.614
E01016256,8.78
E01016257,6.916
E01016258,7.964
E01016259,4.891
E01016260,3.111
E01016261,1.288
E01016262,2.351
E01016263,7.972
E01016264,12.822
E01016265,10.349
E01016266,10.519
E01016267,3.779
E01016268,17.28
E01016269,9.314
E01016270,4.919
E01016271,20.848
E01016272,4.807
E01016273,25.418
E01016274,9.59
E01016275,9.11
E01016276,9.696
E01016277,12.311
E01016279,20.222
E01016280,18.836
E01016281,8.522
E01016282,5.91
E01016284,4.193
E01016285,14.188
E01016286,12.735
E01016287,16.322
E01016288,13.587
E01016289,2.491
E01016290,5.565
E01016291,2.928
E01016292,8.784
E01016294,4.188
E01016295,36.26
E01016296,16.433
E01016297,20.443
E01016298,13.021
E01016299,10.527
E01016300,17.757
E01016301,12.449
E01016302,11.374
E01016303,15.24
E01016304,16.094
E01016305,14.443
E01016306,22.005
E01016307,17.32
E01016308,7.494
E01016309,11.236
E01016310,15.851
E01016311,5.894
E01016312,12.693
E01016313,9.919
E01016314,5.764
E01016315,6.723
E01016316,5.977
E01016317,12.803
E01016318,5.033
E01016319,11.646
E01016320,9.997
E01016321,14.45
E01016322,0.829
E01016323,6.764
E01016324,12.52
E01016325,18.425
E01016326,11.29
E01016327,11.178
E01016328,14.367
E01016329,2.559
E01016330,8.845
E01016331,15.815
E01016332,15.329
E01016333,2.975
E01016334,11.78
E01016335,3.425
E01016336,31.514
E01016337,9.868
E01016338,3.503
E01016339,10.587
E01016340,14.307
E01016341,13.52
E01016342,7.287
E01016343,4.683
E01016344,16.294
E01016345,6.789
E01016346,18.295
E01016348,12.441
E01016349,3.076
E01016350,4.927
E01016353,22.621
E01016355,12.863
E01016356,24.692
E01016357,15.623
E01016358,29.451
E01016359,22.199
E01016360,27.978
E01016361,23.899
E01016362,9.953
E01016363,34.069
E01016364,5.192
E01016365,8.365
E01016366,13.85
E01016367,17.032
E01016368,40.501
E01016369,16.253
E01016370,7.682
E01016371,16.104
E01016372,40.047
E01016373,32.647
E01016374,17.532
E01016375,30.42
E01016376,22.012
E01016377,29.304
E01016379,15.479
E01016380,6.294
E01016381,26.018
E01016382,33.219
E01016383,14.103
E01016384,4.824
E01016385,13.595
E01016386,1.882
E01016387,2.454
E01016388,18.661
E01016389,36.737
E01016390,16.831
E01016391,25.07
E01016392,18.35
E01016393,16.907
E01016394,34.968
E01016395,18.011
E01016396,23.212
E01016397,37.956
E01016398,21.304
E01016399,12.981
E01016400,21.177
E01016401,13.503
E01016402,17.417
E01016403,8.487
E01016404,23.763
E01016405,22.215
E01016406,19.507
E01016407,5.022
E01016408,9.156
E01016409,9.592
E01016410,6.024
E01016411,2.911
E01016412,5.7
E01016413,6.361
E01016414,10.1
E01016415,37.278
E01016416,14.894
E01016417,14.565
E01016418,11.174
E01016419,15.933
E01016420,42.964
E01016421,20.764
E01016422,26.567
E01016423,28.429
E01016424,4.108
E01016425,2.387
E01016426,1.903
E01016427,2.498
E01016428,5.372
E01016429,2.658
E01016430,2.038
E01016431,8.082
E01016432,6.578
E01016433,15.757
E01016434,18.583
E01016435,23.688
E01016436,21.065
E01016437,22.502
E01016438,40.102
E01016439,22.373
E01016440,29.254
E01016441,44.634
E01016443,39.713
E01016444,30.212
E01016445,29.124
E01016446,23.913
E01016447,26.401
E01016448,25.064
E01016449,27.915
E01016450,33.93
E01016451,34.721
E01016452,25.011
E01016453,22.139
E01016454,27.773
E01016455,24.566
E01016456,34.929
E01016457,25.028
E01016458,31.478
E01016460,17.596
E01016462,33.178
E01016463,38.39
E01016464,40.545
E01016465,29.445
E01016467,23.362
E01016468,13.178
E01016469,19.99
E01016470,15.267
E01016471,14.588
E01016472,17.541
E01016473,15.597
E01016474,26.828
E01016475,29.843
E01016476,18.301
E01016477,19.058
E01016478,21.242
E01016479,20.927
E01016480,34.823
E01016481,25.528
E01016482,16.772
E01016483,33.662
E01016484,29.201
E01016485,23.11
E01016486,25.488
E01016487,20.426
E01016488,20.815
E01016490,30.975
E01016491,13.213
E01016492,14.311
E01016493,11.463
E01016494,19.975
E01016495,13.443
E01016496,24.498
E01016497,5.379
E01016498,24.629
E01016499,28.39
E01016500,12.048
E01016501,23.472
E01016502,15.224
E01016503,18.279
E01016504,15.148
E01016505,20.897
E01016506,17.387
E01016507,14.613
E01016508,9.504
E01016509,16.428
E01016510,7.644
E01016511,37.237
E01016514,23.027
E01016515,6.099
E01016516,23.505
E01016517,27.054
E01016518,25.674
E01016519,20.693
E01016520,32.827
E01016521,22.825
E01016522,2.261
E01016523,5.814
E01016524,5.294
E01016525,2.811
E01016526,3.97
E01016527,5.437
E01016528,6.87
E01016529,20.883
E01016530,13.088
E01016531,8.377
E01016532,3.407
E01016533,3.084
E01016534,1.425
E01016535,4.482
E01016536,13.062
E01016537,9.407
E01016538,7.806
E01016539,6.256
E01016540,7.665
E01016541,3.996
E01016542,11.425
E01016543,8.434
E01016544,9.646
E01016545,12.18
E01016546,5.363
E01016547,8.759
E01016548,3.904
E01016549,9.929
E01016550,6.503
E01016551,4.829
E01016552,6.733
E01016553,8.601
E01016554,18.507
E01016555,26.57
E01016556,16.239
E01016557,10.326
E01016558,12.866
E01016559,2.085
E01016560,21.111
E01016561,4.108
E01016562,3.293
E01016563,4.026
E01016564,14.439
E01016565,7.022
E01016566,20.215
E01016567,8.05
E01016568,13.63
E01016569,14.427
E01016570,1.503
E01016571,3.327
E01016572,7.109
E01016573,20.605
E01016574,13.597
E01016575,6.119
E01016576,10.245
E01016577,20.464
E01016578,8.892
E01016579,15.815
E01016580,21.134
E01016581,12.492
E01016582,9.896
E01016583,2.407
E01016584,9.157
E01016585,4.999
E01016586,3.432
E01016587,5.582
E01016588,16.052
E01016589,4.838
E01016591,2.216
E01016592,4.947
E01016593,24.183
E01016594,16.644
E01016595,8.149
E01016596,2.831
E01016597,2.016
E01016598,1.558
E01016599,20.366
E01016600,3.489
E01016601,5.105
E01016602,1.951
E01016603,3.085
E01016604,2.785
E01016605,7.108
E01016606,1.967
E01016607,1.903
E01016608,7.105
E01016609,11.047
E01016611,9.098
E01016612,3.496
E01016613,12.597
E01016614,6.233
E01016615,21.097
E01016616,9.251
E01016617,5.425
E01016618,4.676
E01016619,3.333
E01016620,5.219
E01016621,5.923
E01016622,1.911
E01016623,4.728
E01016624,2.098
E01016625,1.762
E01016626,10.731
E01016627,3.811
E01016628,3.427
E01016629,0.676
E01016630,1.36
E01016631,6.945
E01016632,2.515
E01016633,3.634
E01016634,6.062
E01016635,1.628
E01016636,2.325
E01016637,3.823
E01016638,4.217
E01016639,5.998
E01016640,5.347
E01016643,2.193
E01016644,2.906
E01016645,5.061
E01016646,2.902
E01016647,5.359
E01016648,3.626
E01016649,3.47
E01016651,3.033
E01016652,2.102
E01016653,3.352
E01016654,2.635
E01016655,1.246
E01016656,9.76
E01016657,1.855
E01016658,6.512
E01016659,5.502
E01016660,4.29
E01016661,4.372
E01016662,29.441
E01016663,5.906
E01016664,1.216
E01016665,3.049
E01016666,2.081
E01016668,5.953
E01016669,5.385
E01016670,4.028
E01016671,2.868
E01016672,2.855
E01016673,28.731
E01016674,11.112
E01016676,2.4
E01016678,9.184
E01016679,10.214
E01016680,16.044
E01016684,3.992
E01016685,5.198
E01016686,5.351
E01016687,4.049
E01016688,3.557
E01016689,2.538
E01016690,11.646
E01016691,8.873
E01016692,3.614
E01016693,1.866
E01016694,3.778
E01016695,1.049
E01016696,8.724
E01016699,4.028
E01016700,3.409
E01016701,3.224
E01016702,5.458
E01016703,4.854
E01016704,14.92
E01016705,22.37
E01016706,2.677
E01016707,2.504
E01016708,3.404
E01016709,1.797
E01016710,23.338
E01016711,11.311
E01016713,13.066
E01016714,31.538
E01016715,25.503
E01016716,22.85
E01016717,24.233
E01016718,36.872
E01016719,16.568
E01016720,37.327
E01016721,27.107
E01016722,13.105
E01016723,8.316
E01016724,26.35
E01016725,30.324
E01016726,37.618
E01016727,24.643
E01016728,15.169
E01016729,32.972
E01016731,15.767
E01016732,17.311
E01016733,31.5
E01016734,12.66
E01016736,7.445
E01016737,14.67
E01016738,33.126
E01016739,12.816
E01016740,12.253
E01016741,30.011
E01016742,54.546
E01016744,45.339
E01016745,15.142
E01016746,26.709
E01016748,10.585
E01016750,8.458
E01016751,12.123
E01016752,14.792
E01016753,15.603
E01016754,18.955
E01016755,9.093
E01016756,21.751
E01016757,12.914
E01016758,9.529
E01016759,17.698
E01016761,10.16
E01016762,22.701
E01016763,11.327
E01016764,14.154
E01016765,25.497
E01016766,21.081
E01016767,6.007
E01016768,18.849
E01016769,6.99
E01016770,13.758
E01016771,25.776
E01016772,25.676
E01016773,9.41
E01016774,4.22
E01016775,10.193
E01016776,4.181
E01016777,13.397
E01016778,14.371
E01016780,13.212
E01016781,5.353
E01016783,13.998
E01016784,21.669
E01016786,9.879
E01016787,20.942
E01016788,7.402
E01016789,12.721
E01016790,5.547
E01016791,9.016
E01016792,7.07
E01016793,10.856
E01016794,10.206
E01016795,11.58
E01016796,6.492
E01016797,9.741
E01016798,3.136
E01016799,13.366
E01016800,12.335
E01016801,12.216
E01016802,15.323
E01016803,15.405
E01016804,32.211
E01016805,7.581
E01016806,40.921
E01016807,25.07
E01016808,13.762
E01016809,21.343
E01016810,38.897
E01016811,57.654
E01016812,16.872
E01016813,18.802
E01016815,14.903
E01016816,8.692
E01016817,18.691
E01016818,14.719
E01016819,41.644
E01016820,12.298
E01016821,8.616
E01016822,28.612
E01016823,13.001
E01016824,16.1
E01016825,16.621
E01016826,3.617
E01016827,13.188
E01016828,5.571
E01016829,22.954
E01016830,10.184
E01016831,14.743
E01016832,19.153
E01016833,6.016
E01016834,30.714
E01016835,35.125
E01016836,17.664
E01016837,22.679
E01016838,20.082
E01016839,50.345
E01016841,22.305
E01016842,53.591
E01016843,51.178
E01016844,52.797
E01016845,59.852
E01016846,24.514
E01016847,38.546
E01016848,35.471
E01016849,14.842
E01016850,21.989
E01016851,16.948
E01016852,22.174
E01016853,14.715
E01016854,26.271
E01016855,24.282
E01016856,18.64
E01016857,21.139
E01016858,19.407
E01016859,13.888
E01016860,23.605
E01016861,23.145
E01016862,12.304
E01016863,37.617
E01016864,50.102
E01016865,72.413
E01016866,64.5
E01016867,47.273
E01016868,71.593
E01016869,25.836
E01016870,10.748
E01016871,18.294
E01016872,14.109
E01016873,26.782
E01016874,11.181
E01016875,8.675
E01016876,11.796
E01016877,16.283
E01016878,13.577
E01016879,26.208
E01016880,47.69
E01016881,25.613
E01016882,27.115
E01016883,7.545
E01016884,21.112
E01016885,48.806
E01016886,13.76
E01016887,11.712
E01016888,5.306
E01016889,12.066
E01016890,18.452
E01016891,22.002
E01016892,14.926
E01016893,10.927
E01016894,20.257
E01016895,44.108
E01016896,10.362
E01016897,12.167
E01016898,18.87
E01016899,12.776
E01016900,59.173
E01016901,7.416
E01016902,22.635
E01016903,9.949
E01016904,40.709
E01016905,34.619
E01016906,42.843
E01016907,28.512
E01016908,51.4
E01016909,28.341
E01016910,46.155
E01016911,24.691
E01016912,14.615
E01016913,11.739
E01016914,37.291
E01016915,51.638
E01016916,15.111
E01016917,12.121
E01016918,35.235
E01016919,27.846
E01016920,7.981
E01016921,25.067
E01016922,24.082
E01016923,13.331
E01016924,6.215
E01016925,19.425
E01016926,28.221
E01016927,12.479
E01016928,10.853
E01016929,10.129
E01016930,4.545
E01016931,5.674
E01016932,9.75
E01016933,13.326
E01016934,5.363
E01016935,15.627
E01016936,7.745
E01016937,22.341
E01016938,11.979
E01016939,4.746
E01016940,6.741
E01016941,38.156
E01016942,62.9
E01016943,14.047
E01016944,25.513
E01016945,36.721
E01016946,8.685
E01016947,52.603
E01016948,20.684
E01016949,36.47
E01016950,12.052
E01016951,25.084
E01016952,29.186
E01016953,15.346
E01016954,29.908
E01016955,28.746
E01016956,10.584
E01016957,10.132
E01016958,13.461
E01016959,6.631
E01016960,9.576
E01016961,14.189
E01016962,7.608
E01016963,15.211
E01016964,39.185
E01016966,19.683
E01016967,16.262
E01016968,15.652
E01016969,38.953
E01016970,13.562
E01016971,18.983
E01016972,11.396
E01016973,16.494
E01016974,24.598
E01016975,28.752
E01016976,8.348
E01016977,21.435
E01016978,34.899
E01016979,7.915
E01016980,5.878
E01016981,4.998
E01016982,2.313
E01016983,3.142
E01016984,1.797
E01016985,7.163
E01016986,22.04
E01016987,10.826
E01016988,18.441
E01016989,15.177
E01016990,14.841
E01016991,18.076
E01016992,5.52
E01016993,37.996
E01016994,17.16
E01016995,5.648
E01016996,13.24
E01016997,8.519
E01016998,3.509
E01016999,5.834
E01017000,9.215
E01017001,2.463
E01017002,7.715
E01017003,6.346
E01017004,15.627
E01017005,6.39
E01017006,9.277
E01017007,28.207
E01017008,9.86
E01017009,16.735
E01017010,11.765
E01017011,39.844
E01017012,17.346
E01017013,22.09
E01017014,16.006
E01017015,19.152
E01017016,17.254
E01017017,9.023
E01017018,11
E01017019,32.707
E01017020,24.152
E01017021,14.397
E01017022,24.761
E01017023,11.968
E01017024,17.844
E01017025,14.693
E01017026,15.136
E01017027,17.524
E01017028,26.627
E01017029,15.667
E01017030,18.391
E01017031,66.124
E01017032,41.12
E01017034,31.738
E01017035,77.562
E01017036,52.026
E01017037,73.991
E01017038,74.188
E01017039,53.451
E01017040,77.736
E01017041,12.799
E01017042,28.838
E01017043,19.406
E01017044,20.981
E01017045,18.422
E01017046,9.133
E01017047,11.502
E01017048,14.263
E01017049,10.242
E01017050,13.245
E01017051,38.586
E01017052,35.194
E01017053,44.896
E01017054,24.333
E01017055,16.106
E01017056,6.372
E01017057,7.521
E01017058,27.721
E01017059,8.763
E01017060,6.83
E01017061,3.582
E01017062,1.854
E01017063,2.186
E01017064,6.928
E01017066,13.378
E01017067,14.949
E01017068,16.27
E01017069,10.301
E01017070,15.946
E01017071,28.614
E01017072,11.61
E01017073,19.608
E01017074,20.265
E01017075,33.006
E01017076,29.811
E01017077,49.499
E01017078,24.678
E01017079,30.499
E01017080,30.66
E01017081,21.777
E01017082,25.733
E01017083,22.47
E01017084,15.28
E01017085,17.135
E01017086,9.441
E01017087,22.41
E01017088,14.205
E01017089,36.272
E01017090,21.215
E01017091,37.635
E01017092,13.141
